timestamp	es_close	es_open	es_high	es_low	volume
7/2/2020 12:00	3127.091667	3127.041667	3127.408333	3126.641667	118.8
7/2/2020 12:15	3126.566667	3126.733333	3127.1	3126.025	132.0666667
7/2/2020 12:30	3141.141667	3140.341667	3143.016667	3138.683333	1160.133333
7/2/2020 12:45	3143.058333	3142.491667	3143.658333	3141.958333	434.8
7/2/2020 13:00	3143.625	3143.891667	3144.408333	3142.941667	312.5333333
7/2/2020 13:15	3142.741667	3142.758333	3143.258333	3142.308333	228.8666667
7/2/2020 13:30	3147.675	3147.258333	3148.791667	3146.208333	1427
7/2/2020 13:45	3151.133333	3150.808333	3152.041667	3150.225	782.8666667
7/2/2020 14:00	3151.366667	3151.791667	3152.991667	3150.558333	870.8
7/2/2020 14:15	3144.291667	3145.05	3145.875	3143.741667	915.2666667
7/2/2020 14:30	3138.708333	3138.358333	3139.391667	3136.808333	1005.933333
7/2/2020 14:45	3133.591667	3134.408333	3135.491667	3132.308333	1047.933333
7/2/2020 15:00	3126.441667	3126.825	3128.108333	3124.966667	980.6
7/2/2020 15:15	3126.641667	3126.291667	3127.741667	3125.225	700.6
7/2/2020 15:30	3133.058333	3132.508333	3133.375	3131.808333	590.9333333
7/2/2020 15:45	3135.558333	3135.591667	3136.325	3135.008333	400.6
7/2/2020 16:00	3132.108333	3132.241667	3133.183333	3131.283333	489.2
7/2/2020 16:15	3133.983333	3133.8	3134.691667	3132.933333	347.4
7/2/2020 16:30	3134.666667	3134.775	3135.441667	3134.008333	302.1333333
7/2/2020 16:45	3135.525	3135.425	3136.191667	3134.708333	335.4666667
7/2/2020 17:00	3135.325	3135.458333	3135.958333	3134.758333	215.0666667
7/2/2020 17:15	3135.158333	3135.058333	3135.591667	3134.558333	198.2666667
7/2/2020 17:30	3137.175	3136.941667	3137.475	3136.425	249.6666667
7/2/2020 17:45	3139.525	3139.675	3140.108333	3139.125	294.2
7/2/2020 18:00	3136.141667	3136.208333	3136.808333	3135.441667	304.6666667
7/2/2020 18:15	3138.041667	3137.775	3138.458333	3137.275	252.1333333
7/2/2020 18:30	3141.875	3141.85	3142.375	3141.241667	326.2666667
7/2/2020 18:45	3140.775	3140.791667	3141.441667	3140.108333	265.6666667
7/2/2020 19:00	3136.741667	3137.175	3137.758333	3136.008333	403.2666667
7/2/2020 19:15	3134.308333	3134.391667	3134.991667	3133.741667	341.8666667
7/2/2020 19:30	3130.108333	3130.541667	3131.525	3129.358333	608.6
7/2/2020 19:45	3121.025	3121.325	3122.591667	3119.675	1415.066667
7/2/2020 20:00	3125.925	3125.475	3126.641667	3124.808333	544.8
7/2/2020 20:30	3126.583333	3126.6	3127.1	3126.15	81.8
7/2/2020 20:45	3125.783333	3125.858333	3126.1	3125.441667	50.93333333
7/2/2020 22:00	3125.625	3125.416667	3126.016667	3125.066667	36.2
7/2/2020 22:15	3127.9	3127.841667	3128.325	3127.358333	40.4
7/2/2020 22:30	3129.683333	3129.508333	3129.991667	3129.216667	43.46666667
7/2/2020 22:45	3130.008333	3130.075	3130.233333	3129.858333	20.73333333
7/2/2020 23:00	3130.15	3130.191667	3130.483333	3129.95	28.6
7/2/2020 23:15	3129.408333	3129.433333	3129.658333	3129.275	13.53333333
7/2/2020 23:30	3129.516667	3129.425	3129.791667	3129.15	31.93333333
7/2/2020 23:45	3128.258333	3128.408333	3128.608333	3127.908333	52.13333333
7/3/2020 0:00	3125.95	3126.216667	3126.658333	3125.283333	103.8666667
7/3/2020 0:15	3126.475	3126.325	3126.991667	3125.841667	53.8
7/3/2020 0:30	3126.066667	3125.983333	3126.375	3125.65	46.6
7/3/2020 0:45	3126.875	3126.841667	3127.366667	3126.4	52.4
7/3/2020 1:00	3126.783333	3126.833333	3127.25	3126.35	53.8
7/3/2020 1:15	3129.983333	3129.925	3130.466667	3129.508333	85.2
7/3/2020 1:30	3126.783333	3127.033333	3127.575	3126.325	122.2
7/3/2020 1:45	3126.408333	3126.441667	3126.958333	3125.883333	69.06666667
7/3/2020 2:00	3126.616667	3126.45	3127.05	3126.091667	64.06666667
7/3/2020 2:15	3125.8	3125.958333	3126.233333	3125.5	46.86666667
7/3/2020 2:30	3125.175	3125.191667	3125.591667	3124.816667	42.66666667
7/3/2020 2:45	3123.975	3124.041667	3124.366667	3123.625	55.73333333
7/3/2020 3:00	3123.141667	3123.141667	3123.441667	3122.708333	42.33333333
7/3/2020 3:15	3124.233333	3124.108333	3124.483333	3123.85	29.93333333
7/3/2020 3:30	3126.033333	3125.916667	3126.291667	3125.691667	37.93333333
7/3/2020 3:45	3126.008333	3126.091667	3126.308333	3125.791667	22.93333333
7/3/2020 4:00	3123.775	3123.958333	3124.233333	3123.275	52.4
7/3/2020 4:15	3123.291667	3123.233333	3123.658333	3122.858333	33.6
7/3/2020 4:30	3123.375	3123.433333	3123.6	3123.075	22.06666667
7/3/2020 4:45	3123.325	3123.291667	3123.608333	3123	23.2
7/3/2020 5:00	3122.566667	3122.625	3122.983333	3122.2	41.06666667
7/3/2020 5:15	3121.458333	3121.525	3121.775	3121.125	37.73333333
7/3/2020 5:30	3121.983333	3121.825	3122.183333	3121.633333	29
7/3/2020 5:45	3124.908333	3124.675	3125.258333	3124.316667	62.46666667
7/3/2020 6:00	3130	3129.641667	3130.358333	3129.225	96.2
7/3/2020 6:15	3133.791667	3133.558333	3134.225	3133.158333	84.73333333
7/3/2020 6:30	3134.491667	3134.658333	3135.158333	3134.05	90.66666667
7/3/2020 6:45	3133.441667	3133.308333	3133.775	3133.008333	55.73333333
7/3/2020 7:00	3134.608333	3134.708333	3135.308333	3133.933333	142
7/3/2020 7:15	3132.441667	3132.541667	3133.175	3131.858333	119.6666667
7/3/2020 7:30	3131.366667	3131.425	3132	3130.591667	116
7/3/2020 7:45	3130.041667	3130.058333	3130.675	3129.525	86.66666667
7/3/2020 8:00	3130.058333	3130.208333	3130.7	3129.583333	84.6
7/3/2020 8:15	3127.241667	3127.316667	3127.808333	3126.758333	64.33333333
7/3/2020 8:30	3127.616667	3127.5	3128	3127.125	63.86666667
7/3/2020 8:45	3130.441667	3130.333333	3130.925	3129.991667	117.6
7/3/2020 9:00	3130.041667	3130.125	3130.458333	3129.741667	72.53333333
7/3/2020 9:15	3128.708333	3128.916667	3129.233333	3128.308333	71.6
7/3/2020 9:30	3125.458333	3125.641667	3125.925	3124.95	96.73333333
7/3/2020 9:45	3122.3	3122.441667	3122.85	3121.841667	105.5333333
7/3/2020 10:00	3120.591667	3120.683333	3121.125	3120.033333	92.06666667
7/3/2020 10:15	3119.7	3119.583333	3120.1	3119.091667	105.3333333
7/3/2020 10:30	3122.341667	3122.35	3122.716667	3122.016667	74.53333333
7/3/2020 10:45	3123.008333	3122.866667	3123.258333	3122.566667	58.86666667
7/3/2020 11:00	3123.066667	3123.058333	3123.475	3122.791667	76.8
7/3/2020 11:15	3122.15	3122.458333	3122.675	3121.933333	68.73333333
7/3/2020 11:30	3119.3	3119.458333	3119.883333	3118.991667	74.46666667
7/3/2020 11:45	3118	3117.916667	3118.391667	3117.583333	58.86666667
7/3/2020 12:00	3117.641667	3117.7	3117.966667	3117.308333	58.33333333
7/3/2020 12:15	3118.8	3118.691667	3119.058333	3118.491667	71.53333333
7/3/2020 12:30	3118.85	3118.925	3119.191667	3118.516667	63.26666667
7/3/2020 12:45	3116.716667	3116.8	3117.141667	3116.225	83.66666667
7/3/2020 13:00	3117.308333	3117.283333	3117.608333	3116.975	48
7/3/2020 13:15	3118.525	3118.441667	3118.983333	3118.016667	84.46666667
7/3/2020 13:30	3116.866667	3116.975	3117.475	3116.45	91.66666667
7/3/2020 13:45	3119.316667	3119.125	3119.741667	3118.808333	87
7/3/2020 14:00	3119.741667	3119.758333	3120.225	3119.441667	112.2
7/3/2020 14:15	3117.558333	3117.775	3118.091667	3117.241667	113.2
7/3/2020 14:30	3110.658333	3111.041667	3111.741667	3109.991667	288.6666667
7/3/2020 14:45	3110.383333	3110.3	3110.85	3109.875	90.66666667
7/3/2020 15:00	3111.4	3111.491667	3111.783333	3110.95	112.0666667
7/3/2020 15:15	3110.041667	3109.958333	3110.491667	3109.608333	84.2
7/3/2020 15:30	3114.041667	3113.791667	3114.5	3113.525	133
7/3/2020 15:45	3115.175	3115.225	3115.408333	3114.9	42.46666667
7/3/2020 16:00	3114.841667	3114.791667	3115.025	3114.625	32.26666667
7/3/2020 16:15	3116.483333	3116.341667	3116.775	3116.141667	62.53333333
7/3/2020 16:30	3116.775	3116.858333	3117.058333	3116.616667	35.06666667
7/3/2020 16:45	3116.308333	3116.333333	3116.883333	3115.841667	72
7/3/2020 17:00	3115.875	3115.875	3115.875	3115.875	89
7/6/2020 0:00	3136.875	3136.8	3137.291667	3136.325	140.4
7/6/2020 0:15	3137.341667	3137.291667	3137.7	3136.966667	72.53333333
7/6/2020 0:30	3137.133333	3137.1	3137.508333	3136.825	66.06666667
7/6/2020 0:45	3137.675	3137.491667	3138.025	3137.191667	99.8
7/6/2020 1:00	3146.466667	3146.05	3147.05	3145.591667	234.7333333
7/6/2020 1:15	3146.45	3146.3	3146.841667	3146.091667	98.06666667
7/6/2020 1:30	3150.991667	3150.725	3151.625	3150.241667	247.8666667
7/6/2020 1:45	3153.758333	3153.791667	3154.158333	3153.275	172.3333333
7/6/2020 2:00	3155.733333	3155.508333	3156.408333	3155.15	188.0666667
7/6/2020 2:15	3155.025	3155.175	3155.591667	3154.683333	128.0666667
7/6/2020 2:30	3154.025	3153.908333	3154.383333	3153.541667	95.8
7/6/2020 2:45	3155.766667	3155.666667	3156.05	3155.358333	81.2
7/6/2020 3:00	3156.366667	3156.375	3156.641667	3155.958333	72.33333333
7/6/2020 3:15	3156.033333	3156.141667	3156.566667	3155.683333	107.8
7/6/2020 3:30	3157.191667	3157.1	3157.475	3156.725	70.6
7/6/2020 3:45	3161.791667	3161.241667	3162.291667	3160.808333	238.6666667
7/6/2020 4:00	3165.141667	3165.175	3165.583333	3164.741667	76.4
7/6/2020 4:15	3165	3164.941667	3165.225	3164.716667	53.73333333
7/6/2020 4:30	3166.058333	3166.225	3166.683333	3165.675	135.8
7/6/2020 4:45	3164.175	3164	3164.541667	3163.683333	66.33333333
7/6/2020 5:00	3166.55	3166.533333	3167.075	3166.025	103.3333333
7/6/2020 5:15	3164.958333	3165.083333	3165.508333	3164.458333	74.73333333
7/6/2020 5:30	3163.825	3163.916667	3164.325	3163.341667	78.66666667
7/6/2020 5:45	3164.275	3164	3164.783333	3163.633333	82.86666667
7/6/2020 6:00	3164.7	3164.825	3165.591667	3163.958333	191.5333333
7/6/2020 6:15	3163.533333	3163.733333	3164.416667	3163.041667	113
7/6/2020 6:30	3163.891667	3163.691667	3164.275	3163.266667	81.8
7/6/2020 6:45	3165.358333	3165.425	3165.958333	3164.641667	99.53333333
7/6/2020 7:00	3163.616667	3163.5	3164.85	3162.641667	283.8666667
7/6/2020 7:15	3167.258333	3167.075	3168.175	3166.125	273.2
7/6/2020 7:30	3168.2	3168.058333	3169.033333	3167.408333	179.0666667
7/6/2020 7:45	3168.058333	3168.241667	3168.958333	3167.433333	152.6666667
7/6/2020 8:00	3167.675	3167.608333	3168.35	3166.7	186.0666667
7/6/2020 8:15	3168.825	3168.758333	3169.425	3168.091667	150
7/6/2020 8:30	3166.641667	3166.908333	3167.275	3166.091667	156.6
7/6/2020 8:45	3165.691667	3165.75	3166.233333	3165.125	111.9333333
7/6/2020 9:00	3161.708333	3162.075	3162.275	3161.108333	161.0666667
7/6/2020 9:15	3161.241667	3161.091667	3161.583333	3160.7	96.66666667
7/6/2020 9:30	3163.6	3163.425	3164.008333	3163.091667	91.4
7/6/2020 9:45	3164.866667	3164.85	3165.308333	3164.375	80.73333333
7/6/2020 10:00	3167.658333	3167.2	3168.05	3166.991667	114.2
7/6/2020 10:15	3169.458333	3169.691667	3170.141667	3169.133333	108
7/6/2020 10:30	3165.991667	3166.258333	3166.491667	3165.725	89.26666667
7/6/2020 10:45	3165.025	3164.933333	3165.358333	3164.533333	91.4
7/6/2020 11:00	3163.925	3164.025	3164.225	3163.558333	69.2
7/6/2020 11:15	3163.691667	3163.641667	3164.091667	3163.275	102.8
7/6/2020 11:30	3163.716667	3163.808333	3164.2	3163.308333	88.8
7/6/2020 11:45	3165.491667	3165.266667	3165.925	3165.066667	99.6
7/6/2020 12:00	3167.258333	3167.208333	3167.641667	3166.925	78.06666667
7/6/2020 12:15	3168.841667	3168.725	3169.108333	3168.316667	149.5333333
7/6/2020 12:30	3169.8	3169.875	3170.225	3169.475	127
7/6/2020 12:45	3169.241667	3169.125	3169.575	3168.75	123.1333333
7/6/2020 13:00	3168.958333	3169.158333	3169.408333	3168.633333	172.1333333
7/6/2020 13:15	3166.608333	3166.858333	3166.991667	3166.225	184.6
7/6/2020 13:30	3162.225	3162.408333	3163.575	3161.083333	1178.2
7/6/2020 13:45	3164.85	3164.441667	3165.591667	3163.841667	715.0666667
7/6/2020 14:00	3163.741667	3164.258333	3165.408333	3162.416667	1362.866667
7/6/2020 14:15	3159.958333	3159.958333	3161.275	3158.675	984.2666667
7/6/2020 14:30	3161.925	3161.675	3162.641667	3160.608333	599.6
7/6/2020 14:45	3167.091667	3166.708333	3167.508333	3166.291667	447.6
7/6/2020 15:00	3168.691667	3168.7	3169.175	3168.091667	288.8
7/6/2020 15:15	3170.041667	3169.875	3170.491667	3169.241667	376.6
7/6/2020 15:30	3170.158333	3170.208333	3170.808333	3169.608333	366.2666667
7/6/2020 15:45	3168.475	3168.916667	3169.341667	3168.225	330.7333333
7/6/2020 16:00	3163.7	3163.766667	3164.191667	3163.141667	312.6
7/6/2020 16:15	3162.375	3162.425	3163.008333	3161.658333	385.6666667
7/6/2020 16:30	3162.108333	3162.025	3162.475	3161.675	191.2666667
7/6/2020 16:45	3164.375	3164.308333	3164.725	3163.991667	153.6666667
7/6/2020 17:00	3163.625	3163.816667	3164.175	3163.325	194.0666667
7/6/2020 17:15	3162.158333	3161.925	3162.575	3161.508333	273.4666667
7/6/2020 17:30	3165.241667	3165.208333	3165.658333	3164.825	220.6
7/6/2020 17:45	3164.875	3164.866667	3165.291667	3164.375	216.7333333
7/6/2020 18:00	3162.008333	3162.458333	3163.008333	3161.266667	400.4
7/6/2020 18:15	3157.833333	3157.825	3158.441667	3157.225	369.9333333
7/6/2020 18:30	3161.091667	3161.125	3161.775	3160.558333	327.2
7/6/2020 18:45	3159.241667	3159.191667	3159.858333	3158.391667	301.2666667
7/6/2020 19:00	3158.841667	3158.808333	3159.691667	3157.575	475.4666667
7/6/2020 19:15	3160.041667	3159.925	3160.691667	3159.058333	357.8
7/6/2020 19:30	3162.825	3162.641667	3163.491667	3161.791667	480.5333333
7/6/2020 19:45	3167.775	3167.475	3168.808333	3166.675	944
7/6/2020 20:00	3170.491667	3170.341667	3171.25	3169.741667	500.4666667
7/6/2020 20:30	3171.308333	3171.325	3171.541667	3170.883333	79.53333333
7/6/2020 20:45	3169.723214	3169.821429	3169.964286	3169.5625	41.64285714
7/6/2020 22:00	3168.8	3168.925	3169.266667	3168.416667	72.2
7/6/2020 22:15	3168.075	3168.058333	3168.316667	3167.858333	28.26666667
7/6/2020 22:30	3168.591667	3168.441667	3168.8	3168.35	29.8
7/6/2020 22:45	3170.575	3170.441667	3170.85	3170.258333	51.06666667
7/6/2020 23:00	3172.958333	3172.908333	3173.425	3172.6	95.26666667
7/6/2020 23:15	3175.591667	3175.408333	3176	3175.133333	86.46666667
7/6/2020 23:30	3177.808333	3177.725	3178.1	3177.45	79.6
7/6/2020 23:45	3177.033333	3177.033333	3177.491667	3176.708333	68.4
7/7/2020 0:00	3176.458333	3176.291667	3177.025	3174.241667	151.4
7/7/2020 0:15	3180.975	3180.925	3181.508333	3180.491667	132.6
7/7/2020 0:30	3181.066667	3180.925	3181.325	3180.491667	74.6
7/7/2020 0:45	3182.491667	3182.508333	3182.9	3182.008333	80.46666667
7/7/2020 1:00	3179.275	3179.808333	3180.225	3178.741667	165.8666667
7/7/2020 1:15	3170.758333	3170.983333	3171.866667	3169.85	278.6666667
7/7/2020 1:30	3168.366667	3168.816667	3169.475	3167.641667	282.6666667
7/7/2020 1:45	3163.975	3164.083333	3164.808333	3163.25	212.9333333
7/7/2020 2:00	3163.25	3163.15	3163.741667	3162.591667	134.7333333
7/7/2020 2:15	3163.375	3163.466667	3164.133333	3162.908333	94.2
7/7/2020 2:30	3162.975	3162.808333	3163.558333	3162.191667	222.8
7/7/2020 2:45	3162.375	3162.441667	3163.041667	3161.75	120.1333333
7/7/2020 3:00	3164.325	3164.208333	3164.841667	3163.775	77.06666667
7/7/2020 3:15	3164.825	3164.758333	3165.291667	3164.3	76.93333333
7/7/2020 3:30	3166.366667	3166.3	3166.8	3165.991667	66.2
7/7/2020 3:45	3165.958333	3166.025	3166.291667	3165.783333	32.2
7/7/2020 4:00	3163.825	3164.058333	3164.241667	3163.45	47.13333333
